,번호,캠퍼스,제목,글쓴이,날짜,조회수,링크
141,10254,국제,■국제캠퍼스■ 국가근로 대필도우미 모집 안내(급구),장애학생지원센터(국제),2019-09-03,859,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130548&page=15&category=GENERAL
142,10253,국제,■국제캠퍼스■ 장애학생지원센터 행정조교 모집,장애학생지원센터(국제),2019-09-03,261,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130546&page=15&category=GENERAL
143,10252,서울,UNAI Aspire Kyung Hee 서울지부 신입부...,글로벌봉사팀,2019-09-03,359,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130523&page=15&category=GENERAL
144,10251,국제,총무관리처 총무팀(우편취급국) 2019-2학기 국가근로...,총무과(국제),2019-09-03,268,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130518&page=15&category=GENERAL
145,10250,공통,[추천채용] 스태츠칩팩코리아 HR팀 신입사원 추천채용,미래인재센터(서울),2019-09-02,147,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130388&page=15&category=GENERAL
146,10249,서울,"[국제교류처][9월 5일 11시 마감]미국, 베트남, ...",국제교류처(서울),2019-09-02,460,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130386&page=15&category=GENERAL
147,10248,공통,[ 201 9경희대학교 취업박람회] 9/4(수) ~ 9...,미래인재센터(국제),2019-09-02,524,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130369&page=15&category=GENERAL
148,10247,공통,[캠퍼스타운조성사업단] 재능기부·교류 동아리 '기프티콘...,캠퍼스타운 조성 사업단,2019-09-02,124,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130364&page=15&category=GENERAL
149,10246,공통,[캠퍼스타운조성사업단] 재능기부·교류 동아리 '기프티콘...,캠퍼스타운 조성 사업단,2019-09-02,7,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130363&page=15&category=GENERAL
150,10245,서울,[글로벌봉사팀] 2019-2 학생기획단 모집,글로벌봉사팀,2019-09-02,294,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130361&page=16&category=GENERAL
151,10244,서울,"(서울) 휴,복학생 의료회비 납부 안내",소비자생활협동조합,2019-09-02,143,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130350&page=16&category=GENERAL
152,10243,국제,■국제캠퍼스■디지털콘텐츠학과 행정조교 모집,예술디자인대학,2019-08-30,101,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130323&page=16&category=GENERAL
153,10242,서울,[추천채용] [이투데이] 국제경제부 인턴기자 추천채용 ...,미래인재센터(서울),2019-08-30,231,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130296&page=16&category=GENERAL
154,10241,국제,[추천채용] 현대중공업그룹 2019년도 하반기 신입사원...,미래인재센터(국제),2019-08-30,680,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130293&page=16&category=GENERAL
155,10240,국제,[추천채용] 세아제강 2019년 부문별 대졸 신입사원 ...,미래인재센터(국제),2019-08-30,249,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130289&page=16&category=GENERAL
156,10239,국제,2019-2학기 체성분 검사 안내-건강센터,건강센터(국제),2019-08-30,243,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130285&page=16&category=GENERAL
157,10238,국제,■국제캠퍼스■ 장애학생지원센터 행정조교 모집,장애학생지원센터(국제),2019-08-29,443,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130274&page=16&category=GENERAL
158,10237,국제,■국제캠퍼스■ 국가근로 대필도우미 모집 안내(급구),장애학생지원센터(국제),2019-08-29,880,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130272&page=16&category=GENERAL
159,10236,국제,총무관리처 총무팀(우편취급국) 2019-2학기 국가근로...,총무과(국제),2019-08-29,292,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130260&page=16&category=GENERAL
160,10235,국제,[국제] 국가근로장학생 모집 안내_중앙도서관,중앙도서관(국제),2019-08-29,272,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130259&page=17&category=GENERAL
161,10234,국제,[국가근로] 2019-2학기 용인한얼초등학교병설유치원 ...,학생지원센터 학생지원팀(국제),2019-08-29,317,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130243&page=17&category=GENERAL
162,10233,국제,[창업보육센터] 입주기업 에스테크놀러지에서 국가근로학생...,창업보육센터(국제),2019-08-29,192,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130240&page=17&category=GENERAL
163,10232,서울,경희대생협 2019 한가위 귀향/귀경 버스 운영 안내,소비자생활협동조합,2019-08-29,279,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130230&page=17&category=GENERAL
164,10231,서울,2019학년도 2학기 오픈랩 미래기획단(LABEE) 4...,미래인재센터(서울),2019-08-28,231,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130218&page=17&category=GENERAL
165,10230,서울,[구인]푸른솔식당 아르바이트(17:00~18:30) 모...,소비자생활협동조합,2019-08-28,259,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130216&page=17&category=GENERAL
166,10229,국제,"[리크루팅] 2019년 9월 리크루팅 일정 (9/4, ...",미래인재센터(국제),2019-08-28,297,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130208&page=17&category=GENERAL
167,10228,국제,[국가근로]2019-2학기 국가근로 학생 모집((주)이...,학생지원센터 학생지원팀(국제),2019-08-28,22,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130202&page=17&category=GENERAL
168,10227,서울,[추천채용] [삼성] 2019년 하반기 기회균등 특별채...,미래인재센터(서울),2019-08-28,422,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130198&page=17&category=GENERAL
169,10226,서울,★[서울캠퍼스] 2019년도 2학기 장애학생 학습도우미...,장애학생지원센터,2019-08-28,84,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130196&page=17&category=GENERAL
170,10225,서울,★ (마감) [서울캠퍼스 기획조정처] 조교 모집 공고 ...,학술진흥팀,2019-08-28,116,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130192&page=18&category=GENERAL
171,10224,국제,[지식창업교육센터] BrownBag 지식재산 교수세미나...,지식창업교육센터,2019-08-27,95,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130181&page=18&category=GENERAL
172,10223,국제,[창업보육센터] 한지한톡(주)_2019-2학기 국가근로...,창업보육센터(국제),2019-08-27,435,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130176&page=18&category=GENERAL
173,10222,공통,[모집]경희대학교 중앙박물관 인턴십프로그램 지원자 모집,중앙박물관,2019-08-27,363,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130171&page=18&category=GENERAL
174,10221,공통,[LINC+] 2019학년도 2학기 창업동아리 모집(~...,LINC+ 사업단,2019-08-27,355,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130167&page=18&category=GENERAL
175,10220,국제,중앙도서관 조교 모집 안내,중앙도서관(국제),2019-08-27,187,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130161&page=18&category=GENERAL
176,10219,국제,공동기기원 근로학생 모집,공동기기원,2019-08-27,125,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130155&page=18&category=GENERAL
177,10218,국제,[국가근로] 2019-2학기 국가교육근로 장학생 모집(...,학생지원센터 학생지원팀(국제),2019-08-27,332,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130150&page=18&category=GENERAL
178,10217,서울,[글쓰기센터] 조교를 모집합니다.,후마니타스칼리지(서울),2019-08-26,373,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130137&page=18&category=GENERAL
179,10216,서울,[국제교육원] 일본 오사카 관광전문학교 어학원생 대상 ...,국제교육원,2019-08-26,210,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130135&page=18&category=GENERAL
180,10215,공통,[추천채용] 금강제화 정규직 신입사원 추천채용,미래인재센터(서울),2019-08-26,165,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130133&page=19&category=GENERAL
181,10214,서울,[서울] 정보처에서 함께 근무할 조교를 모집합니다.,정보처,2019-08-26,171,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130128&page=19&category=GENERAL
182,10213,서울,"[국제교류처] 9월 5일 마감! 미국, 베트남, 싱가폴...",국제교류처(서울),2019-08-26,553,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130090&page=19&category=GENERAL
183,10212,서울,[구인]2019년 2학기 서점 근로장학 신청 안내,소비자생활협동조합,2019-08-26,374,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130083&page=19&category=GENERAL
184,10211,공통,[국제교육원] 다국적 유학생 대상 한국어 도우미 추가모...,국제교육원,2019-08-23,384,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130063&page=19&category=GENERAL
185,10210,공통,[국제교육원] 일본 ECC 어학연수생 한국어 도우미 모...,국제교육원,2019-08-23,212,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130060&page=19&category=GENERAL
186,10209,서울,[국제교육원] 서울캠퍼스 국제교육원 조교 모집,국제교육원,2019-08-23,138,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130043&page=19&category=GENERAL
187,10208,국제,[국가근로]2019-2학기 국가 교육근로 모집 (서농초...,학생지원센터 학생지원팀(국제),2019-08-23,318,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130041&page=19&category=GENERAL
188,10207,국제,■국제캠퍼스■ 장애학생지원센터 행정조교 모집,장애학생지원센터(국제),2019-08-23,429,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130029&page=19&category=GENERAL
189,10206,국제,■국제캠퍼스■ 국가근로 장애학생 학습도우미 모집 안내,장애학생지원센터(국제),2019-08-23,480,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130027&page=19&category=GENERAL
190,10205,국제,[총무관리처 관재팀] 교내 근로봉사 장학생 및 단시간 ...,관재팀(국제),2019-08-23,393,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130024&page=20&category=GENERAL
191,10204,공통,입학처(국제C)에서 2019-2학기 국가근로학생을  모...,입학처(국제),2019-08-23,403,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130014&page=20&category=GENERAL
192,10203,공통,[캠퍼스타운조성사업단] 재능기부·교류 동아리 '기프티콘...,캠퍼스타운 조성 사업단,2019-08-23,235,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130007&page=20&category=GENERAL
193,10202,공통,[캠퍼스타운조성사업단] 재능기부·교류 동아리 '기프티콘...,캠퍼스타운 조성 사업단,2019-08-23,41,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130006&page=20&category=GENERAL
194,10201,국제,[국가근로] 2019-2학기 국가근로 장학생 모집(근로...,학생지원센터 학생지원팀(국제),2019-08-23,509,https://www.khu.ac.kr/kor/notice/detail.do?seq=2130004&page=20&category=GENERAL
195,10200,국제,[국제C] 글로벌봉사팀(GVT) 국가근로장학생 모집,글로벌봉사팀,2019-08-23,517,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129997&page=20&category=GENERAL
196,10199,서울,(서울) 학생지원센터 조교 모집,학생지원센터 학생지원팀(서울),2019-08-23,438,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129995&page=20&category=GENERAL
197,10198,국제,LINC+사업단 사무국 국가근로 장학생 모집,LINC+ 사업단,2019-08-22,885,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129988&page=20&category=GENERAL
198,10197,서울,★2019년도 2학기 장애학생 학습도우미(국가근로장학)...,장애학생지원센터,2019-08-22,171,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129977&page=20&category=GENERAL
199,10196,국제,우정원 사감실 국가근로 장학생 모집 안내,우정원,2019-08-22,215,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129954&page=20&category=GENERAL
200,10195,공통,2019 Peace BAR Festival 학생 지원단...,미래문명원,2019-08-22,279,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129948&page=21&category=GENERAL
201,10194,공통,[국제교육원] 2019 일본 니가타 국제정보대학 한국어...,국제교육원,2019-08-21,195,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129935&page=21&category=GENERAL
202,10193,국제,정보처 국가근로학생 모집 안내,정보처,2019-08-21,434,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129924&page=21&category=GENERAL
203,10192,국제,[추천채용] 일진제강(주) 2019년도 신입사원 모집,미래인재센터(국제),2019-08-21,85,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129922&page=21&category=GENERAL
204,10191,국제,[오픈랩] 창의인성 메이커 교육프로그램 심화과정 참여학...,미래인재센터(국제),2019-08-21,95,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129921&page=21&category=GENERAL
205,10190,국제,■국제캠퍼스■ 국가근로 장애학생 학습도우미 모집 안내,장애학생지원센터(국제),2019-08-21,393,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129918&page=21&category=GENERAL
206,10189,국제,■국제캠퍼스■ 장애학생지원센터 행정조교 모집,장애학생지원센터(국제),2019-08-21,303,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129916&page=21&category=GENERAL
207,10188,서울,[추천채용] [유한회사 미소] City Operatio...,미래인재센터(서울),2019-08-21,180,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129906&page=21&category=GENERAL
208,10187,국제,국제캠퍼스 관리팀에서 2019-2학기 국가근로학생을 모...,사무처 관리과(국제),2019-08-21,335,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129904&page=21&category=GENERAL
209,10186,국제,총무관리처 총무팀 조교 모집 안내,총무과(국제),2019-08-21,129,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129902&page=21&category=GENERAL
210,10185,국제,건강센터에서 국가근로 장학생 모집 안내,건강센터(국제),2019-08-21,208,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129896&page=22&category=GENERAL
211,10184,서울,[서울C][국제교류처] 2019-2 단기 테마연수단 (...,국제교류처(서울),2019-08-21,364,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129893&page=22&category=GENERAL
212,10183,국제,총무관리처 총무팀(우편취급국) 2019-2학기 국가근로...,총무과(국제),2019-08-21,151,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129891&page=22&category=GENERAL
213,10182,서울,2019학년도 2학기 사회과학연구원 연구조교(Ⅰ) 모집...,정경대학,2019-08-21,56,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129887&page=22&category=GENERAL
214,10181,공통,원자력공학과 조교 모집,일반대학원(국제),2019-08-20,64,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129884&page=22&category=GENERAL
215,10180,서울,★2019년도 2학기 장애학생 학습도우미 모집 안내(급...,장애학생지원센터,2019-08-20,131,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129878&page=22&category=GENERAL
216,10179,국제,[마감]국제C 학생지원센터(제증명) 국가근로 학생 모집,학생지원센터[제증명](국제),2019-08-20,247,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129873&page=22&category=GENERAL
217,10178,국제,[국가근로]2019-2학기 국가근로 학생 모집(수원시청...,학생지원센터 학생지원팀(국제),2019-08-20,383,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129871&page=22&category=GENERAL
218,10177,국제,[마감][국가근로]19년도2학기 학생지원센터(장학) 교...,학생지원센터 학생지원팀(국제),2019-08-20,337,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129869&page=22&category=GENERAL
219,10176,국제,[국가근로]2019-2 학기 국가근로 학생 모집(HM호...,학생지원센터 학생지원팀(국제),2019-08-20,308,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129866&page=22&category=GENERAL
220,10175,국제,[국제C] 글로벌봉사팀 조교 모집,글로벌봉사팀,2019-08-20,76,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129864&page=23&category=GENERAL
221,10174,국제,[국제C] 글로벌봉사팀 근로학생 모집,글로벌봉사팀,2019-08-20,149,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129860&page=23&category=GENERAL
222,10173,국제,[생명과학대학] 2019-2학기 국가근로장학생 모집안내,생명과학대학,2019-08-20,205,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129858&page=23&category=GENERAL
223,10172,국제,[국가근로] 2019-2학기 국가근로 장학생 모집(피부...,학생지원센터 학생지원팀(국제),2019-08-20,376,https://www.khu.ac.kr/kor/notice/detail.do?seq=2129854&page=23&category=GENERAL
