,번호,제목,글쓴이,날짜,조회수,링크
837,299,2013학년도 2학기 POSCO Scholarship(~10.21),행정실,2013-10-15,1062,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4758&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=56
838,298,사회연대은행  '착한 대학생 대출' 안내,행정실,2013-10-07,967,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4747&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=56
839,297,"매그놀리아스토리 장학생 선발 (~10/10, 의료경영학과 학생 대상 )",행정실,2013-10-01,927,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4744&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=56
840,296,"2013학년도 안중근 의사 장학생(경광, 덕원장학금)(~10/2)",행정실,2013-09-23,792,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4734&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
841,295,한국장학재단 제5기 장학앰배서더 모집(~10/7),행정실,2013-09-23,738,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4732&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
842,294,2013학년도 2학기 경기도 대학생 학자금 대출이자 지원사업 안내,행정실,2013-09-17,763,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4729&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
843,293,2013-2학기 자격증장학 신청 안내(11/4~11/15),행정실,2013-09-17,1575,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4728&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
844,292,인슐레이션코리아 드림재단 장학생 추천 공고(~9/16),행정실,2013-09-10,1200,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4725&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
845,291,2013년 우리다문화장학재단 장학생 선발(~9/26),행정실,2013-09-10,828,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4724&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
846,290,2013년 고속도로 장학금 안내(~9/30),행정실,2013-09-09,866,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4720&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
847,289,2014학년도 일주학술문화재단 국내학사 장학생 선발 안내(~10/18),행정실,2013-09-05,831,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4717&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
848,288,2013학년도 2학기 생활비장학금 신청안내(~9/13),행정실,2013-09-03,1082,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4714&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
849,287,2013년 하반기 은평구민 장학생 선발 안내(~9/13),행정실,2013-08-29,819,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4710&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
850,286,2013년 금강장학회 장학생 선발 안내(~9/13),행정실,2013-08-27,957,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4706&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
851,285,2013-2학기 근로 장학생 모집(~8/30 17:00),행정실,2013-08-26,844,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4704&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
852,284,2013학년도 2학기 국가장학금 2차 신청 기간 (~9/6),행정실,2013-08-26,668,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4702&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
853,283,2013년도 포항시 장학회 장학생 선발 안내(~9/13),행정실,2013-08-22,775,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4697&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
854,282,2013학년도 2학기 하이서울장학 장학생 선발 안내(~9/6),행정실,2013-08-19,973,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4692&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=57
855,281,2013학년도 2학기 경영대학 교내장학 선발기준,행정실,2013-08-19,1778,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4690&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
856,280,제8회 농어촌희망사랑 공모전(~8/23),행정실,2013-08-07,1356,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4674&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
857,279,2013학년도 2학기 대순수색방면사회복지회 장학생(~8/7),행정실,2013-08-02,1054,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4669&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
858,278,2013학년도 2학기 등룡회 장학생(~8/6),행정실,2013-07-31,937,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4663&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
859,277,2013-2 학자금대출 특별추천 안내(8/19~30),행정실,2013-07-30,976,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4662&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
860,276,2013학년도 2학기 목련장학 신청 안내(~8/2),행정실,2013-07-26,971,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4660&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
861,275,2013학년도 2학기 학기중 국가근로장학생 신청 안내(~8/2),행정실,2013-07-23,877,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4655&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
862,274,2013학년도 2학기 근로복지공단 재직근로자 대학학자금 대부사업 안내,행정실,2013-07-23,781,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4653&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
863,273,대학생에 대한 금융지원제도,행정실,2013-07-23,866,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4652&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
864,272,2013-2학기 고시장학 신청 안내(~7/24),행정실,2013-07-22,881,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4649&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
865,271,2013 KRX국민행복재단 KRX DREAM장학생 선발(~8/9),행정실,2013-07-22,948,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4644&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
866,270,2013-2학기 73장학금(티엠씨마이크론) 장학생(~7/29 12:00),행정실,2013-07-21,1009,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4643&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
867,269,‘H-Jump school 장학금’장학생 선발(~7/28),행정실,2013-07-18,1226,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4642&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
868,268,2013학년도 2학기 덕산(德山) 이건수장학기금 장학생(~7/22),행정실,2013-07-17,979,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4641&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
869,267,2013학년도 2학기 태성장학회 장학생(~7/17),행정실,2013-07-16,1194,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4640&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=58
870,266,2013학년도 2학기 재단법인 상록장학생(마감),행정실,2013-07-16,1091,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4639&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
871,265,2013학년도 2학기 학자금대출 신청 안내(~8/30),행정실,2013-07-15,1123,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4638&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
872,264,2013학년도 2학기 나눔고리 장애인 대학생 장학금 대상자 추천(~7/19),행정실,2013-07-12,1239,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4636&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
873,263,2013학년도 대정장학재단 장학생 선발(~8/10),행정실,2013-07-11,2448,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4635&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
874,262,2013년도 정읍시민장학재단 장학생 선발 안내(~7/26),행정실,2013-07-08,1654,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4628&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
875,261,2013학년도 2학기 농어촌출신대학생 학자금지원(융자)사업 신청 안내(~7/12),행정실,2013-07-04,4878,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4627&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
876,260,장학금 지급 계좌입력 요청,행정실,2013-07-04,13655,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4626&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
877,259,2013학년도 중원장학회 장학생 선발(~7/8),행정실,2013-07-03,2800,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4624&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
878,258,2013학년도 1학기 자격증장학 지급 안내,행정실,2013-07-01,1804,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4622&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
879,257,2013학년도 2학기 상록복지재단 상록장학금 신청안내(~7/25),행정실,2013-07-01,1387,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4621&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
880,256,2013학년도 2학기 사랑드림장학금 신규장학생 신청 안내(~7/16),행정실,2013-06-28,1547,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4620&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
881,255,2013-2학기 교내장학 신청 마감기한 변경 안내,행정실,2013-06-28,1728,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4619&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
882,254,교환학생 교내장학 처리 안내,행정실,2013-06-26,13066,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4617&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
883,253,입시장학생 일반휴학 허용 안내,행정실,2013-06-26,13913,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4615&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
884,252,2013년 2학기 농어촌희망재단 농어촌희망자녀 장학생 선발 안내(~7/10),행정실,2013-06-25,2706,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4613&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=59
885,251,2013학년도 2학기 롯데희망장학금 장학생 추천(마감),행정실,2013-06-24,1566,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4611&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
886,250,Applications being accepted NOW for the Fall 2013 Teaching A…,행정실,2013-06-18,1065,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4603&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
887,249,2013년도 해외유학장학생 및 중국유학장학생 선발 안내(~8/5),행정실,2013-06-18,1007,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4602&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
888,248,2013년 서울장학재단‘소나무장학금’장학생 선발(~7/5),행정실,2013-06-13,1033,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4600&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
889,247,사회연대은행 (사)함께만드는세상 대학생 학자금 부채상환 지원사업,행정실,2013-06-12,959,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4599&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
890,246,2013학년도 1학기 근로복지공단 근로자 학자금 대부사업 안내,행정실,2013-06-12,837,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4598&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
891,245,2013학년도 2학기 국가장학금 신청(~7/5),행정실,2013-06-10,856,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4593&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
892,244,"2013학년도 1학기 중소기업 취업 전제 [희망사다리 장학금] (기한연장, ~6/14)",행정실,2013-06-10,909,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4592&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
893,243,2013년 삼성드림클래스 여름캠프 대학생 강사 선발(~6/17),행정실,2013-06-07,1109,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4590&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
894,242,2013학년도 하계방학 근로장학생 모집(마감),행정실,2013-06-07,1037,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4589&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
895,241,2013년도 우양 사회환원 청년장학생 선발 안내(~6/19),행정실,2013-06-07,757,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4587&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
896,240,2013년 (재)아프로에프지장학회 제2회 행복나눔등록금 캠페인 장학생(~6/12),행정실,2013-06-07,932,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4586&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
897,239,2013학년도 2학기 교내장학금 신청 안내(~6/28),행정실,2013-05-30,1404,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4577&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
898,238,2013학년도 1학기 중소기업 취업 전제 [희망사다리 장학금] (~6/4),행정실,2013-05-30,758,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4576&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
899,237,"2013년 한국장학재단 우수 멘토링 프로그램 공모 신청 안내(~5/29, 수)",행정실,2013-05-28,632,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4572&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=60
900,236,2013년도 11기 정부초청해외영어봉사장학생 선발(~6/7),행정실,2013-05-24,991,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4570&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
901,235,2013년도 제11회 기쁜우리장학지원사업(~6/25),행정실,2013-05-22,736,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4564&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
902,234,2013-1학기 모자이크장학 신청 안내(6/3~6/19),행정실,2013-05-16,961,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4558&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
903,233,2013학년도 1학기 하계방학 국가근로장학생 신청 안내(~5/24),행정실,2013-05-15,682,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4556&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
904,232,2013학년도 1학기 POSCO Scholarship 대상자 추천(추가모집중),행정실,2013-05-01,1190,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4543&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
905,231,2013학년도 1학기 태성장학회 장학생,행정실,2013-04-10,770,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4527&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
906,230,2013학년도 녹산학술장학재단 장학생 후보 모집일정 변경 안내(~4/20),행정실,2013-04-10,615,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4526&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
907,229,2013년도 근로복지공단 산재근로자 대학학자금 융자 신청 추가모집 안내,행정실,2013-04-10,753,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4525&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
908,228,제 5회 정부학자금지원 및 대학생 지식멘토링 수기공모전 안내(~4/14),행정실,2013-04-10,623,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4524&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
909,227,2013학년도 주심장학재단  장학생(~3/28),행정실,2013-03-25,940,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4507&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
910,226,2013학년도 GE장학프로그램 안내(~4/12),행정실,2013-03-25,992,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4506&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
911,225,2013년도 상반기 서울시 대학생 학자금대출 이자지원 사업(~5/29),행정실,2013-03-25,987,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4504&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
912,224,2013학년도 파마톤 G115 장학생(~4/1),행정실,2013-03-20,3590,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4500&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
913,223,2013학년도 경기도 대학생 학자금 대출이자 지원 사업 안내,행정실,2013-03-18,1341,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4496&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
914,222,2013학년도 1학기 금옥학술문화재단 장학생(~3/15),행정실,2013-03-13,1001,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4491&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=61
915,221,2013학년도 ETS 장학생 선발 안내(~4/30),행정실,2013-03-13,1036,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4490&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
916,220,2013-1학기 자격증장학 신청 안내(5/6~5/15),행정실,2013-03-12,1807,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4489&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
917,219,2013학년도 한일문화협회 장학생(~3/13),행정실,2013-03-11,877,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4482&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
918,218,2013학년도 신입생 경희형제·자매장학 및 경희동문장학(~3/22),행정실,2013-03-11,894,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4481&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
919,217,2013학년도 용인시민장학생 선발(~3/29),행정실,2013-03-06,935,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4473&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
920,216,2013학년도 우양재단 자매애 청년장학생 모집(~3/16),행정실,2013-03-06,898,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4472&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
921,215,"2013학년도 신입생 국가우수장학사업(이공계, 인문사회계) 수능우수유형 신규 장학생(~3/14)",행정실,2013-03-04,907,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4470&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
922,214,2013학년도 녹산학술장학재단 장학생 모집(~4/20),행정실,2013-03-04,933,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4469&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
923,213,2013학년도 1학기 국가장학금 2차 신청(~3/15),행정실,2013-03-04,910,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4468&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
924,212,2013학년도 1학기 2차(신입생·편입생·재입학생) 농어촌출신대학생 학자금지원(융자)사업 신청 안내(~3/1…,행정실,2013-02-26,861,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4458&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
925,211,2013년도 송암문화재단 장학생 선발 안내(~3/22),행정실,2013-02-25,836,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4457&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
926,210,사회연대은행(사)함께만드는세상 대학생 학자금 부채상환 지원사업 안내,행정실,2013-02-20,752,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4448&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
927,209,2013년도 근로복지공단 재직근로자 대학학자금 대부사업 안내,행정실,2013-02-20,751,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4447&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
928,208,2013학년도 1학기 경영대학 교내장학 선발기준,행정실,2013-02-19,1801,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4444&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
929,207,2012-2 우수장학 추가 지급 안내,행정실,2013-02-19,896,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4443&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=62
930,206,2013-1학기 근로장학생 모집(선발완료),행정실,2013-02-13,916,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4436&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
931,205,2013학년도 1학기 미래의동반자재단 장학생(~2/12),행정실,2013-02-08,653,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4429&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
932,204,2013학년도 1학기 시각장애대학생 송암장학생 선발 안내(~2/21),행정실,2013-02-07,518,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4427&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
933,203,2013학년도 성옥문화장학재단 장학생,행정실,2013-02-07,615,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4426&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
934,202,2013학년도 1학기 대순수색방면사회복지회 장학생,행정실,2013-02-04,850,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4424&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
935,201,2013학년도 1학기 성음문화재단 추천,행정실,2013-02-04,1055,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4423&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
936,200,[추가모집중]2013학년도 동부문화재단 신규장학생(~2/1),행정실,2013-01-30,873,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4419&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
937,199,2013학년도 1학기 우석문화재단 장학생(~1/31),행정실,2013-01-30,710,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4418&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
938,198,2013학년도 1학기 하이서울장학 장학생 선발 안내(~2/17),행정실,2013-01-29,812,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4417&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
939,197,2013-1 태성장학회 장학생,행정실,2013-01-28,937,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4416&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
940,196,2013학년도 1학기 이건수장학기금 장학생 추천(~1/30),행정실,2013-01-25,782,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4415&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
941,195,2013학년도 1학기 숭덕육영회 장학생 추천,행정실,2013-01-25,803,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4414&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
942,194,2013학년도 1학기 재단법인 상록장학생 추천 의뢰(~1/25),행정실,2013-01-24,711,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=4413&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=63
