,번호,제목,글쓴이,날짜,조회수,링크
115,1448,★★[서울][국가장학]2019학년도 푸른등대 삼성SOS장학금 신규장…,관리자,2019.04.22,688,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1657&page=8
116,1447,[공통][대외][~5.26] 2019 해커스 장학생 선발 상세 안내,관리자,2019.04.22,791,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1656&page=8
117,1446,[국제](기간연장)2019학년도 1학기 푸른등대 삼성SOS장학생 선발…,관리자,2019.04.22,457,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1655&page=8
118,1445,★★★[서울]2019학년도 국가근로장학생 선발 기준 안내,관리자,2019.04.19,1352,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1654&page=8
119,1444,★★★[공통][국가장학]2019년 1학기 국가장학금 2차 신청 재학…,관리자,2019.04.16,1280,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1653&page=8
120,1443,★★★[서울][국가장학] 2019학년도 국가우수장학금(이공계) 수…,관리자,2019.04.16,375,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1652&page=9
121,1442,[공통][대외][~5.3]2019학년도 수림재단 장학생 선발 안내,관리자,2019.04.16,554,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1651&page=9
122,1441,[공통]2019년 국가우수장학금(이공계)수능우수유형 신규장학생 …,관리자,2019.04.15,396,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1650&page=9
123,1440,[공통][대외]2019학년도 동구교육발전장학회 장학생 선발 안내,관리자,2019.04.15,408,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1649&page=9
124,1439,★★★[서울][국가]2019학년도 국가우수장학금(이공계) 재학중 …,관리자,2019.04.12,428,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1648&page=9
125,1438,[공통][이자지원] 2019년 상반기 김제시 학자금 대출이자 지원 …,관리자,2019.04.11,260,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1647&page=9
126,1437,[공통][대외][~4.19]2019학년도 제2기 지켜줌인 대학생 서포터즈…,관리자,2019.04.09,805,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1646&page=9
127,1436,★★[서울C]2019학년도 재학생 장학참여단 최종 합격자 발표,관리자,2019.04.05,1327,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1645&page=9
128,1435,"[공통]2019년 우수학생 국가장학금(인문100년,예술체육비전)학생…",관리자,2019.04.04,1065,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1644&page=9
129,1434,[서울][국가장학] 2019년 고졸후학습자장학금(희망사다리 Ⅱ유형…,관리자,2019.04.03,482,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1643&page=9
130,1433,[공통][대외][~4.19]2019-1학기 인천인재육성재단 장학생 선발 …,관리자,2019.04.02,595,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1642&page=9
131,1432,[국제]2019학년도 국가우수(이공계)재학중우수자(2년지원)장학생…,관리자,2019.04.01,742,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1641&page=9
132,1431,★★[서울][교내]2019-1학기 점프장학 장학생 추가 신청 안내,관리자,2019.04.01,907,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1639&page=9
133,1430,★★[서울]2019학년도 재학생 장학참여단 1차 합격자 발표,관리자,2019.04.01,419,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1638&page=9
134,1429,★[서울][국가]2019학년도 국가우수장학금(이공계) 재학중 우수…,관리자,2019.03.28,521,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1637&page=9
135,1428,[공통]2019학년도 예술체육비전장학금 신청안내,관리자,2019.03.28,1050,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1636&page=10
136,1427,[공통]2019학년도 인문100년장학금 신청안내,관리자,2019.03.28,1502,https://janghak.khu.ac.kr/board/bbs/board.php?bo_table=06_01&wr_id=1635&page=10
