,번호,캠퍼스,제목,글쓴이,날짜,조회수,링크
280,556,서울,2018학년도 1학기 서울과학기술대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-11,281,https://www.khu.ac.kr/kor/notice/detail.do?seq=110582&page=29&category=CREDIT
281,555,서울,2018학년도 1학기 동국대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-11,324,https://www.khu.ac.kr/kor/notice/detail.do?seq=110581&page=29&category=CREDIT
282,554,국제,2018학년도 1학기 고려대 학점교류안내,교무처 학사지원과(국제),2018-01-10,393,https://www.khu.ac.kr/kor/notice/detail.do?seq=110574&page=29&category=CREDIT
283,553,서울,2018학년도 1학기 고려대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-10,520,https://www.khu.ac.kr/kor/notice/detail.do?seq=110570&page=29&category=CREDIT
284,552,국제,2018학년도 1학기 한국항공대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-09,264,https://www.khu.ac.kr/kor/notice/detail.do?seq=110557&page=29&category=CREDIT
285,551,국제,2018학년도 1학기 단국대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-09,309,https://www.khu.ac.kr/kor/notice/detail.do?seq=110552&page=29&category=CREDIT
286,550,국제,2018학년도 1학기 중앙대(경인지역) 학점교류 안내,교무처 학사지원과(국제),2018-01-08,278,https://www.khu.ac.kr/kor/notice/detail.do?seq=110547&page=29&category=CREDIT
287,549,국제,2018학년도 1학기 제주대 학점교류안내,교무처 학사지원과(국제),2018-01-04,435,https://www.khu.ac.kr/kor/notice/detail.do?seq=110523&page=29&category=CREDIT
288,548,서울,2018학년도 1학기 제주대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-04,482,https://www.khu.ac.kr/kor/notice/detail.do?seq=110521&page=29&category=CREDIT
289,547,서울,2018학년도 1학기 서울대학교 학점교류 안내,교무처 학사지원과(서울),2017-12-27,558,https://www.khu.ac.kr/kor/notice/detail.do?seq=110470&page=29&category=CREDIT
290,546,국제,2018학년도 1학기 서울대 학점교류안내,교무처 학사지원과(국제),2017-12-27,476,https://www.khu.ac.kr/kor/notice/detail.do?seq=110468&page=30&category=CREDIT
291,545,국제,2017학년도 동계계절학기 아주대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-12-13,294,https://www.khu.ac.kr/kor/notice/detail.do?seq=110358&page=30&category=CREDIT
292,544,국제,2017학년도 동계계절학기 인천대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-12-01,246,https://www.khu.ac.kr/kor/notice/detail.do?seq=110250&page=30&category=CREDIT
293,543,서울,2017학년도 동계계절학기 타대학소속 학점교류생 학번부...,후마니타스칼리지(서울),2017-12-01,1425,https://www.khu.ac.kr/kor/notice/detail.do?seq=110249&page=30&category=CREDIT
294,542,국제,2017학년도 동계계절학기 타대학 소속 학점교류생 학번...,후마니타스칼리지(국제),2017-11-30,847,https://www.khu.ac.kr/kor/notice/detail.do?seq=110248&page=30&category=CREDIT
295,541,국제,2017학년도 동계계절학기 단국대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-29,249,https://www.khu.ac.kr/kor/notice/detail.do?seq=110236&page=30&category=CREDIT
296,540,국제,2017학년도 동계계절학기 을지대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-23,295,https://www.khu.ac.kr/kor/notice/detail.do?seq=110216&page=30&category=CREDIT
297,539,국제,2017학년도 동계계절학기 안양대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-17,261,https://www.khu.ac.kr/kor/notice/detail.do?seq=110178&page=30&category=CREDIT
298,538,국제,2017학년도 동계계절학기 수원대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-17,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=110174&page=30&category=CREDIT
299,537,국제,2017학년도 동계계절학기 대진대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-17,215,https://www.khu.ac.kr/kor/notice/detail.do?seq=110172&page=30&category=CREDIT
300,536,국제,2017학년도 동계계절학기 경기대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-17,230,https://www.khu.ac.kr/kor/notice/detail.do?seq=110171&page=31&category=CREDIT
301,535,국제,2017학년도 동계계절학기 협성대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-17,203,https://www.khu.ac.kr/kor/notice/detail.do?seq=110170&page=31&category=CREDIT
302,534,국제,2017학년도 동계계절학기 가톨릭대(경인지역) 학점교류...,교무처 학사지원과(국제),2017-11-13,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=110147&page=31&category=CREDIT
303,533,국제,2017학년도 동계계절학기 강남대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-10,275,https://www.khu.ac.kr/kor/notice/detail.do?seq=110145&page=31&category=CREDIT
304,532,국제,2017학년도 동계계절학기 국민대 학점교류안내,교무처 학사지원과(국제),2017-11-08,291,https://www.khu.ac.kr/kor/notice/detail.do?seq=110132&page=31&category=CREDIT
305,531,서울,2017 동계계절학기 국민대학교 학점교류 안내,후마니타스칼리지(서울),2017-11-08,319,https://www.khu.ac.kr/kor/notice/detail.do?seq=110130&page=31&category=CREDIT
306,530,국제,2017학년도 동계계절학기 동국대 학점교류안내,교무처 학사지원과(국제),2017-11-07,329,https://www.khu.ac.kr/kor/notice/detail.do?seq=110123&page=31&category=CREDIT
307,529,서울,2017 동계계절학기 동국대학교 학점교류 안내,후마니타스칼리지(서울),2017-11-07,297,https://www.khu.ac.kr/kor/notice/detail.do?seq=110120&page=31&category=CREDIT
308,528,국제,2017학년도 동계계절학기 한세대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-07,265,https://www.khu.ac.kr/kor/notice/detail.do?seq=110119&page=31&category=CREDIT
309,527,국제,2017학년도 동계계절학기 서울시립대 학점교류안내,교무처 학사지원과(국제),2017-11-07,312,https://www.khu.ac.kr/kor/notice/detail.do?seq=110118&page=31&category=CREDIT
310,526,서울,2017 동계계절학기 서울시립대학교 학점교류 안내,후마니타스칼리지(서울),2017-11-06,333,https://www.khu.ac.kr/kor/notice/detail.do?seq=110108&page=32&category=CREDIT
311,525,국제,2017학년도 동계계절학기 한신대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-11-03,265,https://www.khu.ac.kr/kor/notice/detail.do?seq=110096&page=32&category=CREDIT
312,524,국제,2017학년도 동게계절학기 숙명여대 학점교류안내,교무처 학사지원과(국제),2017-11-02,321,https://www.khu.ac.kr/kor/notice/detail.do?seq=110086&page=32&category=CREDIT
313,523,서울,2017 동계계절학기 숙명여자대학교 학점교류 안내,후마니타스칼리지(서울),2017-11-02,295,https://www.khu.ac.kr/kor/notice/detail.do?seq=110079&page=32&category=CREDIT
314,522,국제,2017학년도 동계계절학기 건국대 학점교류안내,교무처 학사지원과(국제),2017-11-01,325,https://www.khu.ac.kr/kor/notice/detail.do?seq=110076&page=32&category=CREDIT
315,521,서울,2017 동계계절학기 건국대학교 학점교류 안내,후마니타스칼리지(서울),2017-10-31,335,https://www.khu.ac.kr/kor/notice/detail.do?seq=110063&page=32&category=CREDIT
316,520,서울,2017 동계계절학기 한국교원대학교 학점교류 안내,후마니타스칼리지(서울),2017-10-31,239,https://www.khu.ac.kr/kor/notice/detail.do?seq=110062&page=32&category=CREDIT
317,519,국제,2017학년도 동계계절학기 고려대 학점교류안내,교무처 학사지원과(국제),2017-10-27,453,https://www.khu.ac.kr/kor/notice/detail.do?seq=110053&page=32&category=CREDIT
318,518,국제,2017학년도 동계계절학기 제주대 학점교류안내,교무처 학사지원과(국제),2017-10-27,672,https://www.khu.ac.kr/kor/notice/detail.do?seq=110049&page=32&category=CREDIT
319,517,서울,2017 동계계절학기 제주대학교 학점교류 안내,후마니타스칼리지(서울),2017-10-27,786,https://www.khu.ac.kr/kor/notice/detail.do?seq=110048&page=32&category=CREDIT
320,516,국제,2017학년도 동계계절학기 상명대 학점교류안내,교무처 학사지원과(국제),2017-10-26,238,https://www.khu.ac.kr/kor/notice/detail.do?seq=110037&page=33&category=CREDIT
321,515,서울,2017 동계계절학기 상명대학교 학점교류 안내,후마니타스칼리지(서울),2017-10-26,269,https://www.khu.ac.kr/kor/notice/detail.do?seq=110033&page=33&category=CREDIT
322,514,서울,2017 동계계절학기 고려대학교 학점교류 안내,후마니타스칼리지(서울),2017-10-26,441,https://www.khu.ac.kr/kor/notice/detail.do?seq=110032&page=33&category=CREDIT
323,513,국제,2017학년도 동계계절학기 한양대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-10-23,267,https://www.khu.ac.kr/kor/notice/detail.do?seq=110013&page=33&category=CREDIT
324,512,국제,2017학년도 동계계절학기 중앙대(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-10-19,289,https://www.khu.ac.kr/kor/notice/detail.do?seq=110003&page=33&category=CREDIT
325,511,국제,2017학년도 동계계절학기 한국항공대(경인지역) 학점교...,교무처 학사지원과(국제),2017-10-19,221,https://www.khu.ac.kr/kor/notice/detail.do?seq=110000&page=33&category=CREDIT
326,510,서울,2017 동계계절학기 서울대학교 학점교류 안내,후마니타스칼리지(서울),2017-10-13,457,https://www.khu.ac.kr/kor/notice/detail.do?seq=109970&page=33&category=CREDIT
327,509,국제,2017학년도 동계계절학기 서울대 학점교류안내,교무처 학사지원과(국제),2017-10-13,313,https://www.khu.ac.kr/kor/notice/detail.do?seq=109969&page=33&category=CREDIT
328,508,국제,2017학년도 동계계절학기 영산대 학점교류안내,교무처 학사지원과(국제),2017-10-10,236,https://www.khu.ac.kr/kor/notice/detail.do?seq=109948&page=33&category=CREDIT
329,507,서울,2017 동계계절학기 영산대학교 학점교류  안내,후마니타스칼리지(서울),2017-09-29,258,https://www.khu.ac.kr/kor/notice/detail.do?seq=109937&page=33&category=CREDIT
330,506,국제,2017학년도 2학기 평택대학교(경인지역) 학점교류안내...,교무처 학사지원과(국제),2017-08-22,183,https://www.khu.ac.kr/kor/notice/detail.do?seq=109622&page=34&category=CREDIT
331,505,국제,2017학년도 2학기 수원대학교(경인지역) 학점교류 안...,교무처 학사지원과(국제),2017-08-18,203,https://www.khu.ac.kr/kor/notice/detail.do?seq=109581&page=34&category=CREDIT
332,504,서울,2017학년도 2학기 타대학 소속 학점교류생 학번부여 ...,교무처 학사지원과(서울),2017-08-09,1893,https://www.khu.ac.kr/kor/notice/detail.do?seq=109528&page=34&category=CREDIT
333,503,국제,2017학년도 2학기 타대학 학점교류생 학번부여 안내(...,교무처 학사지원과(국제),2017-08-08,618,https://www.khu.ac.kr/kor/notice/detail.do?seq=109523&page=34&category=CREDIT
334,502,국제,2017학년도 2학기 협성대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-08-08,132,https://www.khu.ac.kr/kor/notice/detail.do?seq=109522&page=34&category=CREDIT
335,501,국제,2017학년도 2학기 을지대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-08-07,157,https://www.khu.ac.kr/kor/notice/detail.do?seq=109507&page=34&category=CREDIT
336,500,국제,2017학년도 2학기 대진대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-08-07,139,https://www.khu.ac.kr/kor/notice/detail.do?seq=109502&page=34&category=CREDIT
337,499,국제,2017학년도 2학기 경기대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-08-03,189,https://www.khu.ac.kr/kor/notice/detail.do?seq=109480&page=34&category=CREDIT
338,498,국제,2017학년도 2학기 아주대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-08-01,208,https://www.khu.ac.kr/kor/notice/detail.do?seq=109465&page=34&category=CREDIT
339,497,국제,2017학년도 2학기 강남대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-07-27,179,https://www.khu.ac.kr/kor/notice/detail.do?seq=109405&page=34&category=CREDIT
340,496,국제,2017학년도 2학기 안양대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-07-27,187,https://www.khu.ac.kr/kor/notice/detail.do?seq=109404&page=35&category=CREDIT
341,495,국제,2017학년도 2학기 한양대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-07-25,221,https://www.khu.ac.kr/kor/notice/detail.do?seq=109375&page=35&category=CREDIT
342,494,국제,2017학년도 2학기 건국대학교 학점교류안내,교무처 학사지원과(국제),2017-07-25,281,https://www.khu.ac.kr/kor/notice/detail.do?seq=109373&page=35&category=CREDIT
343,493,서울,2017학년도 2학기 건국대학교 학점교류안내,교무처 학사지원과(서울),2017-07-25,357,https://www.khu.ac.kr/kor/notice/detail.do?seq=109372&page=35&category=CREDIT
344,492,국제,2017학년도 2학기 한세대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-07-20,224,https://www.khu.ac.kr/kor/notice/detail.do?seq=109341&page=35&category=CREDIT
345,491,국제,2017학년도 2학기 가천대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-07-20,237,https://www.khu.ac.kr/kor/notice/detail.do?seq=109339&page=35&category=CREDIT
346,490,국제,2017학년도 2학기 한신대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-07-20,232,https://www.khu.ac.kr/kor/notice/detail.do?seq=109338&page=35&category=CREDIT
347,489,국제,2017학년도 2학기 서울시립대학교 학점교류안내,교무처 학사지원과(국제),2017-07-20,293,https://www.khu.ac.kr/kor/notice/detail.do?seq=109337&page=35&category=CREDIT
348,488,국제,2017학년도 2학기 국민대학교 학점교류안내,교무처 학사지원과(국제),2017-07-20,228,https://www.khu.ac.kr/kor/notice/detail.do?seq=109336&page=35&category=CREDIT
349,487,서울,2017학년도 2학기 한국교원대학교 학점교류안내,교무처 학사지원과(서울),2017-07-19,229,https://www.khu.ac.kr/kor/notice/detail.do?seq=109333&page=35&category=CREDIT
350,486,국제,2017학년도 2학기 상명대학교 학점교류안내,교무처 학사지원과(국제),2017-07-19,197,https://www.khu.ac.kr/kor/notice/detail.do?seq=109332&page=36&category=CREDIT
351,485,서울,2017학년도 2학기 서울시립대학교 학점교류안내,교무처 학사지원과(서울),2017-07-19,298,https://www.khu.ac.kr/kor/notice/detail.do?seq=109323&page=36&category=CREDIT
352,484,서울,2017학년도 2학기 국민대학교 학점교류안내,교무처 학사지원과(서울),2017-07-19,213,https://www.khu.ac.kr/kor/notice/detail.do?seq=109322&page=36&category=CREDIT
353,483,서울,2017학년도 2학기 상명대학교 학점교류안내,교무처 학사지원과(서울),2017-07-18,198,https://www.khu.ac.kr/kor/notice/detail.do?seq=109316&page=36&category=CREDIT
354,482,국제,2017학년도 2학기 가톨릭대학교(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-07-14,185,https://www.khu.ac.kr/kor/notice/detail.do?seq=109291&page=36&category=CREDIT
355,481,국제,2017학년도 2학기 단국대학교(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-07-14,172,https://www.khu.ac.kr/kor/notice/detail.do?seq=109285&page=36&category=CREDIT
356,480,국제,2017학년도 2학기 동국대학교 학점교류안내,교무처 학사지원과(국제),2017-07-13,239,https://www.khu.ac.kr/kor/notice/detail.do?seq=109274&page=36&category=CREDIT
357,479,서울,2017학년도 2학기 동국대학교 학점교류 안내,교무처 학사지원과(서울),2017-07-13,281,https://www.khu.ac.kr/kor/notice/detail.do?seq=109273&page=36&category=CREDIT
358,478,국제,2017학년도 2학기 한국항공대학교(경인지역) 학점교류...,교무처 학사지원과(국제),2017-07-12,178,https://www.khu.ac.kr/kor/notice/detail.do?seq=109251&page=36&category=CREDIT
359,477,국제,2017학년도 2학기 제주대학교 학점교류 안내,교무처 학사지원과(국제),2017-07-12,333,https://www.khu.ac.kr/kor/notice/detail.do?seq=109250&page=36&category=CREDIT
360,476,국제,2017학년도 2학기 숙명여자대학교 학점교류안내,교무처 학사지원과(국제),2017-07-12,212,https://www.khu.ac.kr/kor/notice/detail.do?seq=109249&page=37&category=CREDIT
361,475,서울,2017학년도 2학기 제주대학교 학점교류 안내,교무처 학사지원과(서울),2017-07-10,422,https://www.khu.ac.kr/kor/notice/detail.do?seq=109234&page=37&category=CREDIT
362,474,서울,2017학년도 2학기 숙명여자대학교 학점교류 안내,교무처 학사지원과(서울),2017-07-10,285,https://www.khu.ac.kr/kor/notice/detail.do?seq=109233&page=37&category=CREDIT
363,473,국제,2017학년도 2학기 중앙대(경인지역) 학점교류 안내,교무처 학사지원과(국제),2017-07-04,248,https://www.khu.ac.kr/kor/notice/detail.do?seq=109184&page=37&category=CREDIT
364,472,국제,2017학년도 2학기 고려대학교 학점교류 안내,교무처 학사지원과(국제),2017-07-03,324,https://www.khu.ac.kr/kor/notice/detail.do?seq=109180&page=37&category=CREDIT
365,471,서울,2017학년도 2학기 고려대학교 학점교류 안내,교무처 학사지원과(서울),2017-07-03,424,https://www.khu.ac.kr/kor/notice/detail.do?seq=109165&page=37&category=CREDIT
366,470,서울,2017학년도 2학기 서울과학기술대학교 학점교류 안내,교무처 학사지원과(서울),2017-07-03,253,https://www.khu.ac.kr/kor/notice/detail.do?seq=109164&page=37&category=CREDIT
367,469,국제,2017학년도 2학기 서울대학교 학점교류 안내,교무처 학사지원과(국제),2017-06-26,307,https://www.khu.ac.kr/kor/notice/detail.do?seq=109119&page=37&category=CREDIT
368,468,서울,2017학년도 2학기 서울대학교 학점교류 안내,교무처 학사지원과(서울),2017-06-26,385,https://www.khu.ac.kr/kor/notice/detail.do?seq=109117&page=37&category=CREDIT
369,467,서울,2017학년도 하계계절학기 타대학 소속 학점교류생 학번...,후마니타스칼리지(서울),2017-06-09,1473,https://www.khu.ac.kr/kor/notice/detail.do?seq=108993&page=37&category=CREDIT
370,466,국제,2017학년도 하계계절학기 타대학 소속 학점교류생 학번...,후마니타스칼리지(국제),2017-06-05,1505,https://www.khu.ac.kr/kor/notice/detail.do?seq=108940&page=38&category=CREDIT
371,465,국제,2017학년도 하계학기 을지대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-06-02,245,https://www.khu.ac.kr/kor/notice/detail.do?seq=108923&page=38&category=CREDIT
372,464,국제,2017학년도 하계학기 단국대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-30,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=108899&page=38&category=CREDIT
373,463,국제,2017학년도 하계학기 안양대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-24,234,https://www.khu.ac.kr/kor/notice/detail.do?seq=108859&page=38&category=CREDIT
374,462,국제,2017학년도 하계학기 수원대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-24,235,https://www.khu.ac.kr/kor/notice/detail.do?seq=108849&page=38&category=CREDIT
375,461,국제,2017학년도 하계학기 대진대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-19,215,https://www.khu.ac.kr/kor/notice/detail.do?seq=108822&page=38&category=CREDIT
376,460,국제,2017학년도 하계학기 가천대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-19,275,https://www.khu.ac.kr/kor/notice/detail.do?seq=108819&page=38&category=CREDIT
377,459,국제,2017학년도 하계학기 강남대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-19,228,https://www.khu.ac.kr/kor/notice/detail.do?seq=108818&page=38&category=CREDIT
378,458,국제,2017학년도 하계학기 인천대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-17,269,https://www.khu.ac.kr/kor/notice/detail.do?seq=108808&page=38&category=CREDIT
379,457,국제,2017학년도 하계학기 경기대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-16,253,https://www.khu.ac.kr/kor/notice/detail.do?seq=108803&page=38&category=CREDIT
380,456,국제,2017학년도 하계학기 한세대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-16,202,https://www.khu.ac.kr/kor/notice/detail.do?seq=108802&page=39&category=CREDIT
381,455,국제,2017학년도 하계학기 가톨릭대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-12,267,https://www.khu.ac.kr/kor/notice/detail.do?seq=108794&page=39&category=CREDIT
382,454,국제,2017학년도 하계학기 평택대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-12,254,https://www.khu.ac.kr/kor/notice/detail.do?seq=108793&page=39&category=CREDIT
383,453,국제,2017학년도 하계학기 협성대(경인지역) 학점교류안내,교무처 학사지원과(국제),2017-05-12,236,https://www.khu.ac.kr/kor/notice/detail.do?seq=108791&page=39&category=CREDIT
384,452,서울,2017 하계계절학기 숙명여자대학교 학점교류 안내,후마니타스칼리지(서울),2017-05-08,370,https://www.khu.ac.kr/kor/notice/detail.do?seq=108768&page=39&category=CREDIT
385,451,국제,2017학년도 하계학기 숙명여자대학교 학점교류안내,교무처 학사지원과(국제),2017-05-08,304,https://www.khu.ac.kr/kor/notice/detail.do?seq=108767&page=39&category=CREDIT
386,450,국제,2017학년도 하계학기 건국대학교 학점교류안내,교무처 학사지원과(국제),2017-05-04,321,https://www.khu.ac.kr/kor/notice/detail.do?seq=108757&page=39&category=CREDIT
387,449,서울,2017 하계계절학기 건국대학교 학점교류 안내,후마니타스칼리지(서울),2017-05-04,338,https://www.khu.ac.kr/kor/notice/detail.do?seq=108756&page=39&category=CREDIT
388,448,서울,2017 하계계절학기 한국교원대학교 학점교류 안내,후마니타스칼리지(서울),2017-05-02,223,https://www.khu.ac.kr/kor/notice/detail.do?seq=108745&page=39&category=CREDIT
389,447,서울,2017 하계계절학기 동국대학교 학점교류 안내,후마니타스칼리지(서울),2017-04-28,316,https://www.khu.ac.kr/kor/notice/detail.do?seq=108736&page=39&category=CREDIT
390,446,국제,2017학년도 하계학기 동국대학교 학점교류안내,교무처 학사지원과(국제),2017-04-28,309,https://www.khu.ac.kr/kor/notice/detail.do?seq=108735&page=40&category=CREDIT
391,445,국제,2017학년도 하계학기 서울시립대학교 학점교류안내,교무처 학사지원과(국제),2017-04-27,302,https://www.khu.ac.kr/kor/notice/detail.do?seq=108732&page=40&category=CREDIT
392,444,국제,2017학년도 하계학기 상명대학교 학점교류안내,교무처 학사지원과(국제),2017-04-27,277,https://www.khu.ac.kr/kor/notice/detail.do?seq=108731&page=40&category=CREDIT
393,443,서울,2017 하계계절학기 상명대학교 학점교류 안내,후마니타스칼리지(서울),2017-04-27,244,https://www.khu.ac.kr/kor/notice/detail.do?seq=108730&page=40&category=CREDIT
394,442,서울,2017 하계계절학기 서울시립대학교 학점교류 안내,후마니타스칼리지(서울),2017-04-27,327,https://www.khu.ac.kr/kor/notice/detail.do?seq=108729&page=40&category=CREDIT
395,441,국제,2017학년도 하계학기 국민대학교 학점교류안내,교무처 학사지원과(국제),2017-04-27,292,https://www.khu.ac.kr/kor/notice/detail.do?seq=108728&page=40&category=CREDIT
396,440,서울,2017 하계계절학기 국민대학교 학점교류 안내,후마니타스칼리지(서울),2017-04-27,236,https://www.khu.ac.kr/kor/notice/detail.do?seq=108724&page=40&category=CREDIT
397,439,국제,2017학년도 하계학기 한양대ERICA(경인지역) 학점...,교무처 학사지원과(국제),2017-04-26,276,https://www.khu.ac.kr/kor/notice/detail.do?seq=108712&page=40&category=CREDIT
398,438,국제,2017학년도 하계학기 한신대(경인지역) 학점교류 안내,교무처 학사지원과(국제),2017-04-25,216,https://www.khu.ac.kr/kor/notice/detail.do?seq=108706&page=40&category=CREDIT
399,437,국제,2017학년도 하계학기 고려대학교 학점교류안내,교무처 학사지원과(국제),2017-04-21,384,https://www.khu.ac.kr/kor/notice/detail.do?seq=108689&page=40&category=CREDIT
400,436,서울,2017 하계계절학기 고려대학교 학점교류 안내,후마니타스칼리지(서울),2017-04-20,492,https://www.khu.ac.kr/kor/notice/detail.do?seq=108683&page=41&category=CREDIT
401,435,서울,2017 하계계절학기 제주대학교 학점교류 안내,후마니타스칼리지(서울),2017-04-20,939,https://www.khu.ac.kr/kor/notice/detail.do?seq=108679&page=41&category=CREDIT
402,434,국제,2017학년도 하계학기 제주대학교 학점교류안내,교무처 학사지원과(국제),2017-04-19,595,https://www.khu.ac.kr/kor/notice/detail.do?seq=108674&page=41&category=CREDIT
403,433,국제,2017학년도 하계학기 서울대학교 학점교류안내,교무처 학사지원과(국제),2017-04-14,345,https://www.khu.ac.kr/kor/notice/detail.do?seq=108660&page=41&category=CREDIT
404,432,국제,2017학년도 하계학기 한국항공대학교(경인지역) 학점교...,교무처 학사지원과(국제),2017-04-14,255,https://www.khu.ac.kr/kor/notice/detail.do?seq=108659&page=41&category=CREDIT
405,431,국제,2017학년도 하계학기 중앙대학교(경인지역) 학점교류안...,교무처 학사지원과(국제),2017-04-14,304,https://www.khu.ac.kr/kor/notice/detail.do?seq=108653&page=41&category=CREDIT
406,430,서울,2017학년도 하계계절학기 서울대학교 학점교류 안내,후마니타스칼리지(서울),2017-04-14,339,https://www.khu.ac.kr/kor/notice/detail.do?seq=108645&page=41&category=CREDIT
407,429,국제,2017학년도 1학기 평택대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-22,203,https://www.khu.ac.kr/kor/notice/detail.do?seq=108218&page=41&category=CREDIT
408,428,국제,2017학년도 1학기 경희대학교로의 학점교류생 학번부여...,교무처 학사지원과(국제),2017-02-08,967,https://www.khu.ac.kr/kor/notice/detail.do?seq=108085&page=41&category=CREDIT
409,427,국제,2017학년도 1학기 한세대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-07,210,https://www.khu.ac.kr/kor/notice/detail.do?seq=108080&page=41&category=CREDIT
410,426,서울,2017학년도 1학기 경희대학교로의 학점교류생 학번부여...,교무처 학사지원과(서울),2017-02-07,1702,https://www.khu.ac.kr/kor/notice/detail.do?seq=108065&page=42&category=CREDIT
411,425,국제,2017학년도 1학기 을지대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-06,172,https://www.khu.ac.kr/kor/notice/detail.do?seq=108044&page=42&category=CREDIT
412,424,국제,2017학년도 1학기 대진대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-03,188,https://www.khu.ac.kr/kor/notice/detail.do?seq=108034&page=42&category=CREDIT
413,423,국제,2017학년도 1학기 경기대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-03,209,https://www.khu.ac.kr/kor/notice/detail.do?seq=108023&page=42&category=CREDIT
414,422,국제,2017학년도 1학기 인천대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-03,204,https://www.khu.ac.kr/kor/notice/detail.do?seq=108022&page=42&category=CREDIT
415,421,국제,2017학년도 1학기 강남대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-03,153,https://www.khu.ac.kr/kor/notice/detail.do?seq=108021&page=42&category=CREDIT
416,420,국제,2017학년도 1학기 안양대학교 학점교류 안내,교무처 학사지원과(국제),2017-02-03,158,https://www.khu.ac.kr/kor/notice/detail.do?seq=108020&page=42&category=CREDIT
417,419,국제,2017학년도 1학기 단국대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-26,247,https://www.khu.ac.kr/kor/notice/detail.do?seq=107975&page=42&category=CREDIT
418,418,국제,2017학년도 1학기 협성대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-25,147,https://www.khu.ac.kr/kor/notice/detail.do?seq=107954&page=42&category=CREDIT
419,417,국제,2017학년도 1학기 상명대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-24,142,https://www.khu.ac.kr/kor/notice/detail.do?seq=107949&page=42&category=CREDIT
420,416,국제,2017학년도 1학기 가톨릭대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-24,183,https://www.khu.ac.kr/kor/notice/detail.do?seq=107948&page=43&category=CREDIT
421,415,국제,2017학년도 1학기 가천대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-24,260,https://www.khu.ac.kr/kor/notice/detail.do?seq=107947&page=43&category=CREDIT
422,414,국제,2017학년도 1학기국민대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-19,223,https://www.khu.ac.kr/kor/notice/detail.do?seq=107915&page=43&category=CREDIT
